stock,Bearish,Neutral,Bullish,Total_Compound,date,assetType,assetMainType,cusip,symbol,description,bidPrice,bidSize,bidId,askPrice,askSize,askId,lastPrice,lastSize,lastId,openPrice,highPrice,lowPrice,bidTick,closePrice,netChange,totalVolume,quoteTimeInLong,tradeTimeInLong,mark,exchange,exchangeName,marginable,shortable,volatility,digits,52WkHigh,52WkLow,nAV,peRatio,divAmount,divYield,divDate,securityStatus,regularMarketLastPrice,regularMarketLastSize,regularMarketNetChange,regularMarketTradeTimeInLong,netPercentChangeInDouble,markChangeInDouble,markPercentChangeInDouble,regularMarketPercentChangeInDouble,delayed,realtimeEntitled,symbol.1,high52,low52,dividendAmount,dividendYield,dividendDate,peRatio.1,pegRatio,pbRatio,prRatio,pcfRatio,grossMarginTTM,grossMarginMRQ,netProfitMarginTTM,netProfitMarginMRQ,operatingMarginTTM,operatingMarginMRQ,returnOnEquity,returnOnAssets,returnOnInvestment,quickRatio,currentRatio,interestCoverage,totalDebtToCapital,ltDebtToEquity,totalDebtToEquity,epsTTM,epsChangePercentTTM,epsChangeYear,epsChange,revChangeYear,revChangeTTM,revChangeIn,sharesOutstanding,marketCapFloat,marketCap,bookValuePerShare,shortIntToFloat,shortIntDayToCover,divGrowthRate3Year,dividendPayAmount,dividendPayDate,beta,vol1DayAvg,vol10DayAvg,vol3MonthAvg
WISH,0.041,0.607,0.35200000000000004,0.51,6/12/21,EQUITY,EQUITY,21077C107,WISH,ContextLogic Inc. - Class A Common Stock,10.01,1200,P,10.03,43200,P,10.01,200,P,10.81,10.9,9.71, ,10.0,0.01,86156370,1623460000000.0,1623460000000.0,10.0,q,NASD,True,True,0.0498,4,32.8499,7.52,0.0,0.0,0.0,0.0,,Normal,10.0,1398,0.0,1623440000000.0,0.1,0.0,0.0,0.0,True,False,,32.8499,7.52,0.0,0.0, ,,0.0,6.6451600000000015,0.0,0.0,0.0,56.60621999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505000000.0,366.7221,6190.0,0.0,0.0,0.0,0.0,0.0, ,0.0,85997990.0,85997985.0,429802970.0
CRSR,0.055,0.747,0.197,0.22,6/12/21,EQUITY,EQUITY,22041X102,CRSR,"Corsair Gaming, Inc. - Common Stock",32.66,100,P,32.88,100,P,32.83,0,K,31.52,32.63,31.14, ,32.36,0.47,2225546,1623460000000.0,1623460000000.0,32.36,q,NASD,True,True,0.0597,4,51.37,14.09,0.0,19.4,0.0,0.0,,Normal,32.36,827,0.0,1623440000000.0,1.4524,0.0,0.0,0.0,True,False,,51.37,14.09,0.0,0.0, ,,0.001954,6.1100900000000005,1.55111,15.75421,28.44827,30.28405,7.73285,8.82542,11.03921,12.71009,0.0,0.0,0.0,0.95546,1.42537,13.604729999999998,37.63027,60.33418,60.33418,1.54715,10704.12,3418.868,0.0,0.0,65.75438,0.0,92187443.0,88.38888,2983.186,0.0,0.0,0.0,0.0,0.0, ,0.0,2046940.0,2046941.0,27533530.0
ASO,0.08800000000000001,0.605,0.306,0.426,6/12/21,EQUITY,EQUITY,00402L107,ASO,"Academy Sports and Outdoors, Inc. - Common Stock",41.85,100,K,42.09,100,P,41.85,200,D,40.42,41.74,40.2, ,41.71,0.14,2785295,1623460000000.0,1623460000000.0,41.71,q,NASD,True,True,0.0415,4,41.74,12.05,0.0,7.56,0.0,0.0,,Normal,41.71,1050,0.0,1623440000000.0,0.3357,0.0,0.0,0.0,True,False,,41.74,12.05,0.0,0.0, ,,0.0,2.9805200000000003,0.62634,6.40342,32.60581,35.66976,8.0965,11.25054,10.58216,15.12808,0.0,0.0,0.0,0.51342,1.38558,16.43233,37.40203,59.44515,59.7496,5.45586,0.0,1720.487,0.0,0.0,0.0,0.0,92099917.0,86.66889,3841.488,0.0,0.0,0.0,0.0,0.0, ,0.0,2604980.0,2604975.0,56155910.0
AAPL,0.064,0.816,0.12,0.321,6/12/21,EQUITY,EQUITY,37833100,AAPL,Apple Inc. - Common Stock,127.36,100,Q,127.4,3600,P,127.4,200,P,126.53,127.44,126.1, ,127.35,0.05,53522373,1623460000000.0,1623460000000.0,127.35,q,NASD,True,True,0.0064,4,145.09,83.145,0.0,28.2983,0.88,0.69,00:00.0,Normal,127.35,46982,0.0,1623440000000.0,0.0393,0.0,0.0,0.0,True,False,,145.09,83.145,0.88,0.69,00:00.0,,0.719016,30.71787,6.53083,24.36339,39.88126,42.50647,23.45101,26.37748,27.32064,30.70079,103.4003,23.21042000000001,33.53747,1.09269,1.14175,0.0,63.74756,157.047,175.8435,4.45645,39.744,118.6195,0.0,0.0,21.42876,0.0,16687631000.0,16676.66,2125170.0,0.0,0.0,0.0,0.0,0.22,00:00.0,1.20226,67667370.0,67667366.0,1869221840.0
NVDA,0.029,0.785,0.18600000000000005,0.4320000000000001,6/12/21,EQUITY,EQUITY,67066G104,NVDA,NVIDIA Corporation - Common Stock,713.0,700,P,713.85,800,P,713.2,0,Q,699.18,717.569,697.75, ,713.01,0.19,10407691,1623460000000.0,1623460000000.0,713.01,q,NASD,True,True,0.0173,4,717.569,348.1338,0.0,82.6057,0.64,0.09,00:00.0,Normal,713.01,2393,0.0,1623440000000.0,0.0266,0.0,0.0,0.0,True,False,,717.569,348.1338,0.64,0.09,00:00.0,,1.469034,23.66066,23.06841,67.31402,62.4221,64.10528000000001,27.6641,33.77495,28.62484000000001,34.5522,33.42641,19.71138,22.1299,4.029719999999998,4.52722,45.17021,27.054440000000003,31.76734,37.08853,8.437669999999999,57.52296,105.2066,0.0,0.0,63.49125,13.15211,623000000.0,597.8885,444205.2,26.81698,0.0,0.0,0.0,0.16,00:00.0,1.36339,12234930.0,12234926.0,179736760.0
AMD,0.052000000000000005,0.797,0.15,0.321,6/12/21,EQUITY,EQUITY,7903107,AMD,"Advanced Micro Devices, Inc. - Common Stock",81.35,500,P,81.4,1600,P,81.36,0,P,81.61,82.33,80.7, ,81.31,0.05,24310894,1623460000000.0,1623460000000.0,81.31,q,NASD,True,True,0.0077,4,99.23,48.42,0.0,33.7,0.0,0.0,,Normal,81.31,7918,0.0,1623440000000.0,0.0615,0.0,0.0,0.0,True,False,,99.23,48.42,0.0,0.0, ,,0.072745,15.25269,8.649389999999999,30.72888,44.79075,46.06676,25.17948,16.05225,15.63649,18.80987,60.60542,36.15109,51.99783,1.93575,2.5129200000000003,73.11111,4.6097199999999985,4.83248,4.83248,2.35575,474.4751,232.4362,0.0,0.0,57.65355,6.19605,1215020976.0,1208.679,98793.36,0.0,0.0,0.0,0.0,0.0, ,2.04168,31312400.0,31312400.0,902714160.0
MSFT,0.043,0.7190000000000001,0.239,0.865,6/12/21,EQUITY,EQUITY,594918104,MSFT,Microsoft Corporation - Common Stock,257.77,300,P,257.88,300,P,257.77,0,P,257.985,258.4868,256.61, ,257.89,-0.12,18999731,1623460000000.0,1623460000000.0,257.89,q,NASD,True,True,0.0111,4,263.19,184.01,0.0,35.0088,2.24,0.87,00:00.0,Normal,257.89,25347,0.0,1623440000000.0,-0.0465,0.0,0.0,0.0,True,False,,263.19,184.01,2.24,0.87,00:00.0,,1.569966,14.44514,12.14184,28.622,68.38136999999999,68.72153,35.01616,37.06181,40.1259,40.85264,44.99088,18.84986,24.1742,2.26295,2.29405,0.0,34.264990000000004,45.58046,52.12594,7.347860000000002,22.35544,45.2356,0.0,0.0,15.33537,0.0,7531574551.0,7525.853,1942318.0,9.38854,0.0,0.0,0.0,0.56,00:00.0,0.78355,21851890.0,21851891.0,556527290.0
CLNE,0.041,0.7929999999999999,0.166,0.257,6/13/21,EQUITY,EQUITY,184499101,CLNE,Clean Energy Fuels Corp. - Common Stock,10.67,300,P,10.7,300,P,10.7,100,D,11.15,11.2365,10.59, ,10.8,-0.1,19070204,1623460000000.0,1623460000000.0,10.8,q,NASD,True,True,0.0655,4,19.79,2.01,0.0,0.0,0.0,0.0,,Normal,10.8,1808,0.0,1623440000000.0,-0.9259,0.0,0.0,0.0,True,False,,19.79,2.01,0.0,0.0, ,,0.0,4.2145199999999985,7.63311,78.17761999999998,35.34669,34.665490000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91098,3.2316700000000003,0.0,14.77244,16.16143,17.63983,0.0,0.0,0.0,0.0,0.0,0.0,2.9149700000000003,222753742.0,145.7305,2159.11,0.0,0.0,0.0,0.0,0.0, ,1.83718,39011870.0,39011875.0,247935110.0
CLOV,0.042,0.8190000000000001,0.139,0.132,6/13/21,EQUITY,EQUITY,18914F103,CLOV,"Clover Health Investments, Corp.  - Class A Common stock",14.79,500,P,14.82,1600,P,14.82,100,D,14.6,16.26,13.43, ,15.03,-0.21,142806005,1623460000000.0,1623460000000.0,15.03,q,NASD,True,True,0.0484,4,28.85,6.31,0.0,0.0,0.0,0.0,,Normal,15.03,1702,0.0,1623440000000.0,-1.3972,0.0,0.0,0.0,True,False,,28.85,6.31,0.0,0.0, ,,0.0,10.48449,30.61904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67822,0.0,7.20245,4.15105,7.81325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148279247.0,112.0982,6133.759,0.0,0.0,0.0,0.0,0.0, ,0.0,165322810.0,165322806.0,970659010.0
WISH,0.051,0.63,0.319,0.348,6/13/21,EQUITY,EQUITY,21077C107,WISH,ContextLogic Inc. - Class A Common Stock,10.01,1200,P,10.03,43200,P,10.01,200,P,10.81,10.9,9.71, ,10.0,0.01,86156370,1623460000000.0,1623460000000.0,10.0,q,NASD,True,True,0.0498,4,32.8499,7.52,0.0,0.0,0.0,0.0,,Normal,10.0,1398,0.0,1623440000000.0,0.1,0.0,0.0,0.0,True,False,,32.8499,7.52,0.0,0.0, ,,0.0,6.6451600000000015,0.0,0.0,0.0,56.60621999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505000000.0,366.7221,6190.0,0.0,0.0,0.0,0.0,0.0, ,0.0,85997990.0,85997985.0,429802970.0
CRSR,0.071,0.7040000000000001,0.225,0.281,6/13/21,EQUITY,EQUITY,22041X102,CRSR,"Corsair Gaming, Inc. - Common Stock",32.66,100,P,32.88,100,P,32.83,0,K,31.52,32.63,31.14, ,32.36,0.47,2225546,1623460000000.0,1623460000000.0,32.36,q,NASD,True,True,0.0597,4,51.37,14.09,0.0,20.9159,0.0,0.0,,Normal,32.36,827,0.0,1623440000000.0,1.4524,0.0,0.0,0.0,True,False,,51.37,14.09,0.0,0.0, ,,0.001954,6.1100900000000005,1.55111,15.75421,28.44827,30.28405,7.73285,8.82542,11.03921,12.71009,0.0,0.0,0.0,0.95546,1.42537,13.604729999999998,37.63027,60.33418,60.33418,1.54715,10704.12,3418.868,0.0,0.0,65.75438,0.0,92187443.0,88.38888,2983.186,0.0,0.0,0.0,0.0,0.0, ,0.0,2046940.0,2046941.0,27533530.0
WKHS,0.0,0.883,0.117,0.209,6/13/21,EQUITY,EQUITY,98138J206,WKHS,"Workhorse Group, Inc. - Common Stock",15.49,100,P,15.53,1400,P,15.53,0,P,15.51,16.16,14.61, ,15.53,0.0,23247542,1623460000000.0,1623460000000.0,15.53,q,NASD,True,True,0.046,4,42.96,3.4,0.0,0.0,0.0,0.0,,Normal,15.53,1101,0.0,1623440000000.0,0.0,0.0,0.0,0.0,True,False,,42.96,3.4,0.0,0.0, ,,0.0,6.94528,1046.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.88475,26.63235,0.0,39.79867,66.10929,66.10929,0.0,0.0,0.0,0.0,0.0,1792.098,0.0,123260319.0,112.6857,1914.233,0.0,0.0,0.0,0.0,0.0, ,2.64007,48962980.0,48962981.0,361633960.0
TLRY,0.006999999999999999,0.882,0.111,0.139,6/13/21,EQUITY,EQUITY,88688T100,TLRY,"Tilray, Inc. - Class 2 Common Stock",19.85,1500,Q,19.87,2000,P,19.87,2200,D,19.9,20.2,19.36, ,19.89,-0.02,22581740,1623460000000.0,1623460000000.0,19.89,q,NASD,True,True,0.0316,4,67.0,4.41,0.0,0.0,0.0,0.0,,Normal,19.89,1007,0.0,1623440000000.0,-0.1006,0.0,0.0,0.0,True,False,,67.0,4.41,0.0,0.0, ,,0.0,16.45894,43.1113,0.0,13.22087,28.11895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6741,2.01405,0.0,36.36798,47.98892,57.15359,0.0,39.16053,0.0,0.0,0.0,5.283530000000002,0.0,447371310.0,426.0338,8898.216,0.0,0.0,0.0,0.0,0.0, ,0.0,46453030.0,46453026.0,537210610.0
AMD,0.049,0.773,0.17800000000000002,0.64,6/13/21,EQUITY,EQUITY,7903107,AMD,"Advanced Micro Devices, Inc. - Common Stock",81.35,500,P,81.4,1600,P,81.36,0,P,81.61,82.33,80.7, ,81.31,0.05,24310894,1623460000000.0,1623460000000.0,81.31,q,NASD,True,True,0.0077,4,99.23,48.42,0.0,34.5155,0.0,0.0,,Normal,81.31,7918,0.0,1623440000000.0,0.0615,0.0,0.0,0.0,True,False,,99.23,48.42,0.0,0.0, ,,0.072745,15.25269,8.649389999999999,30.72888,44.79075,46.06676,25.17948,16.05225,15.63649,18.80987,60.60542,36.15109,51.99783,1.93575,2.5129200000000003,73.11111,4.6097199999999985,4.83248,4.83248,2.35575,474.4751,232.4362,0.0,0.0,57.65355,6.19605,1215020976.0,1208.679,98793.36,0.0,0.0,0.0,0.0,0.0, ,2.04168,31312400.0,31312400.0,902714160.0
EA,0.152,0.7390000000000001,0.108,-0.381,6/13/21,EQUITY,EQUITY,285512109,EA,Electronic Arts Inc. - Common Stock,144.44,100,P,148.0,200,K,144.25,0,D,145.23,146.76,144.975, ,146.39,-2.14,1247505,1623460000000.0,1623450000000.0,146.39,q,NASD,True,True,0.0382,4,150.3,110.15,0.0,51.109,0.68,0.47,00:00.0,Normal,146.39,1929,0.0,1623440000000.0,-1.4618,0.0,0.0,0.0,True,False,,150.3,110.15,0.68,0.47,00:00.0,,0.0,5.34025,7.4428,41.15474,73.45886999999998,76.30015,14.86943,5.64636,18.58234,13.00149,10.94046,6.86066,8.917539999999997,0.0,2.4335400000000003,17.5,19.30836,23.92857,23.92857,2.86427,0.0,0.0,0.0,0.0,1.66155,0.0,286191176.0,283.4584,41895.53,19.42899,0.0,0.0,0.0,0.0,00:00.0,0.8891700000000001,1793270.0,1793272.0,46722740.0
RIDE,0.175,0.72,0.105,-0.139,6/13/21,EQUITY,EQUITY,54405Q100,RIDE,Lordstown Motors Corp. - Class A Common Stock,11.4,1400,P,11.43,2500,P,11.4,100,P,10.61,11.6,10.59, ,11.41,-0.01,9530170,1623460000000.0,1623460000000.0,11.41,q,NASD,True,True,0.064,4,31.8,6.69,0.0,0.0,0.0,0.0,,Normal,11.41,1360,0.0,1623440000000.0,-0.0876,0.0,0.0,0.0,True,False,,31.8,6.69,0.0,0.0, ,,0.0,2.86468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.14953,0.0,0.14411,0.14432,0.14432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176579376.0,111.0852,2014.771,0.0,0.0,0.0,0.0,0.0, ,0.0,19452400.0,19452398.0,239384100.0
MSFT,0.023,0.7759999999999999,0.201,0.846,6/13/21,EQUITY,EQUITY,594918104,MSFT,Microsoft Corporation - Common Stock,257.77,300,P,257.88,300,P,257.77,0,P,257.985,258.4868,256.61, ,257.89,-0.12,18999731,1623460000000.0,1623460000000.0,257.89,q,NASD,True,True,0.0111,4,263.19,184.01,0.0,35.0973,2.24,0.87,00:00.0,Normal,257.89,25347,0.0,1623440000000.0,-0.0465,0.0,0.0,0.0,True,False,,263.19,184.01,2.24,0.87,00:00.0,,1.569966,14.44514,12.14184,28.622,68.38136999999999,68.72153,35.01616,37.06181,40.1259,40.85264,44.99088,18.84986,24.1742,2.26295,2.29405,0.0,34.264990000000004,45.58046,52.12594,7.347860000000002,22.35544,45.2356,0.0,0.0,15.33537,0.0,7531574551.0,7525.853,1942318.0,9.38854,0.0,0.0,0.0,0.56,00:00.0,0.78355,21851890.0,21851891.0,556527290.0
CLOV,0.052000000000000005,0.805,0.14300000000000002,0.151,2021-06-14,EQUITY,EQUITY,18914F103,CLOV,"Clover Health Investments, Corp.  - Class A Common stock",15.58,200,Q,15.59,400,Q,15.585,300,D,14.65,15.79,13.6, ,15.03,0.555,46012360,1623687834906.0,1623687835315.0,15.585,q,NASD,True,True,0.0535,4,28.85,6.31,0.0,0.0,0.0,0.0,,Normal,15.585,3,0.555,1623687835315.0,3.6926,0.555,3.6926,3.6926,True,False,,28.85,6.31,0.0,0.0, ,,0.0,10.48449,30.619040000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67822,0.0,7.20245,4.15105,7.81325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148279247.0,112.0982,6133.759,0.0,0.0,0.0,0.0,0.0, ,0.0,165322810.0,165322806.0,970659010.0
CLNE,0.051,0.797,0.152,0.193,2021-06-14,EQUITY,EQUITY,184499101,CLNE,Clean Energy Fuels Corp. - Common Stock,12.05,900,P,12.06,800,V,12.05,100,D,11.43,12.569,11.17, ,10.8,1.25,40714743,1623687834302.0,1623687833760.0,12.05,q,NASD,True,True,0.0578,4,19.79,2.01,0.0,0.0,0.0,0.0,,Normal,12.05,1,1.25,1623687833760.0,11.5741,1.25,11.5741,11.5741,True,False,,19.79,2.01,0.0,0.0, ,,0.0,4.214519999999999,7.63311,78.17761999999998,35.34669,34.665490000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91098,3.2316700000000003,0.0,14.77244,16.16143,17.63983,0.0,0.0,0.0,0.0,0.0,0.0,2.9149700000000003,222753742.0,145.7305,2159.11,0.0,0.0,0.0,0.0,0.0, ,1.83718,39011870.0,39011875.0,247935110.0
CRSR,0.069,0.7929999999999999,0.138,0.182,2021-06-14,EQUITY,EQUITY,22041X102,CRSR,"Corsair Gaming, Inc. - Common Stock",37.25,500,Q,37.29,100,Q,37.2501,500,D,40.7,42.97,35.65, ,32.36,4.8901,30502866,1623687833565.0,1623687834618.0,37.2501,q,NASD,True,True,0.0766,4,51.37,14.09,0.0,20.9159,0.0,0.0,,Normal,37.2501,5,4.8901,1623687834618.0,15.1116,4.8901,15.1116,15.1116,True,False,,51.37,14.09,0.0,0.0, ,,0.001954,6.1100900000000005,1.55111,15.75421,28.44827,30.28405,7.73285,8.82542,11.03921,12.71009,0.0,0.0,0.0,0.9554600000000001,1.42537,13.604729999999998,37.63027,60.33418,60.33418,1.54715,10704.12,3418.868,0.0,0.0,65.75438,0.0,92187443.0,88.38888,2983.1859999999997,0.0,0.0,0.0,0.0,0.0, ,0.0,2046940.0,2046941.0,27533530.0
WISH,0.062,0.569,0.369,0.459,2021-06-14,EQUITY,EQUITY,21077C107,WISH,ContextLogic Inc. - Class A Common Stock,11.48,300,Q,11.49,700,K,11.4899,100,D,10.375,11.79,9.94, ,10.0,1.4899,109259281,1623687834993.0,1623687835195.0,11.4899,q,NASD,True,True,0.0508,4,32.8499,7.52,0.0,0.0,0.0,0.0,,Normal,11.4899,1,1.4899,1623687835195.0,14.899000000000001,1.4899,14.899000000000001,14.899000000000001,True,False,,32.8499,7.52,0.0,0.0, ,,0.0,6.6451600000000015,0.0,0.0,0.0,56.60621999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8618400000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505000000.0,366.7221,6190.0,0.0,0.0,0.0,0.0,0.0, ,0.0,85997990.0,85997985.0,429802970.0
WKHS,0.005,0.887,0.108,0.149,2021-06-14,EQUITY,EQUITY,98138J206,WKHS,"Workhorse Group, Inc. - Common Stock",15.55,1100,K,15.56,200,U,15.555,300,D,16.0379,16.4183,15.1901, ,15.53,0.025,13348410,1623687834860.0,1623687833876.0,15.555,q,NASD,True,True,0.0633,4,42.96,3.4,0.0,0.0,0.0,0.0,,Normal,15.555,3,0.025,1623687833876.0,0.161,0.025,0.161,0.161,True,False,,42.96,3.4,0.0,0.0, ,,0.0,6.94528,1046.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.88475,26.63235,0.0,39.79867,66.10929,66.10929,0.0,0.0,0.0,0.0,0.0,1792.098,0.0,123260319.0,112.6857,1914.233,0.0,0.0,0.0,0.0,0.0, ,2.64007,48962980.0,48962981.0,361633960.0
TLRY,0.016,0.779,0.205,0.331,2021-06-14,EQUITY,EQUITY,88688T100,TLRY,"Tilray, Inc. - Class 2 Common Stock",19.22,600,P,19.23,800,Q,19.22,100,D,19.9,20.3,18.88, ,19.89,-0.67,17196148,1623687834519.0,1623687832901.0,19.22,q,NASD,True,True,0.0318,4,67.0,4.41,0.0,0.0,0.0,0.0,,Normal,19.22,1,-0.67,1623687832901.0,-3.3685,-0.67,-3.3685,-3.3685,True,False,,67.0,4.41,0.0,0.0, ,,0.0,16.45894,43.1113,0.0,13.220870000000001,28.11895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6741,2.01405,0.0,36.367979999999996,47.98892,57.15359,0.0,39.16053,0.0,0.0,0.0,5.283530000000002,0.0,447371310.0,426.0338,8898.216,0.0,0.0,0.0,0.0,0.0, ,0.0,46453030.0,46453026.0,537210610.0
GO,0.053,0.852,0.095,0.002,2021-06-14,EQUITY,EQUITY,39874R101,GO,Grocery Outlet Holding Corp. - Common Stock,34.06,400,Q,34.1,400,Q,34.08,100,D,34.2,34.4871,33.85, ,34.11,-0.03,170146,1623687800216.0,1623687827482.0,34.08,q,NASD,True,True,0.0619,4,48.87,32.071999999999996,0.0,29.9668,0.0,0.0,,Normal,34.08,1,-0.03,1623687827482.0,-0.08800000000000001,-0.03,-0.08800000000000001,-0.08800000000000001,True,False,,48.87,32.071999999999996,0.0,0.0, ,,0.085974,3.4359300000000004,1.04407,18.80649,30.96612,30.822259999999996,3.61274,2.51068,3.65706,3.16918,13.03885,4.689369999999999,5.10188,0.61598,1.8505099999999999,6.2209400000000015,32.17439,47.43694,47.43694,1.13826,348.5577,42.383309999999994,0.0,0.0,15.224639999999999,0.0,95707461.0,87.23803000000002,3264.5820000000012,0.0,0.0,0.0,0.0,0.0, ,0.0,714330.0,714329.0,19209760.0
AAPL,0.08,0.7559999999999999,0.16399999999999998,0.28800000000000003,2021-06-14,EQUITY,EQUITY,037833100,AAPL,Apple Inc. - Common Stock,129.42,500,K,129.43,1100,P,129.42,100,D,127.82,129.88,127.07, ,127.35,2.07,40106423,1623687835270.0,1623687833417.0,129.42,q,NASD,True,True,0.0087,4,145.09,83.145,0.0,28.5766,0.88,0.69,2021-05-07 00:00:00.000,Normal,129.42,1,2.07,1623687833417.0,1.6254,2.07,1.6254,1.6254,True,False,,145.09,83.145,0.88,0.69,2021-05-07 00:00:00.000,,0.719016,30.71787,6.53083,24.36339,39.88126,42.50647,23.45101,26.37748,27.32064,30.70079,103.4003,23.21042000000001,33.53747,1.09269,1.14175,0.0,63.74756,157.047,175.8435,4.45645,39.744,118.6195,0.0,0.0,21.42876,0.0,16687631000.0,16676.66,2125170.0,0.0,0.0,0.0,0.0,0.22,2021-05-13 00:00:00.000,1.20226,67667370.0,67667366.0,1869221840.0
AMD,0.064,0.804,0.132,0.402,2021-06-14,EQUITY,EQUITY,007903107,AMD,"Advanced Micro Devices, Inc. - Common Stock",81.13,700,Q,81.14,700,Q,81.135,100,D,81.51,81.51,80.2, ,81.31,-0.175,16129462,1623687835274.0,1623687835079.0,81.135,q,NASD,True,True,0.0074,4,99.23,48.42,0.0,34.5155,0.0,0.0,,Normal,81.135,1,-0.175,1623687835079.0,-0.2152,-0.175,-0.2152,-0.2152,True,False,,99.23,48.42,0.0,0.0, ,,0.072745,15.25269,8.649389999999999,30.72888,44.79075,46.066759999999995,25.179479999999998,16.05225,15.63649,18.80987,60.605419999999995,36.15109,51.99783,1.93575,2.5129200000000003,73.11111,4.609719999999999,4.83248,4.83248,2.35575,474.4751,232.4362,0.0,0.0,57.65355,6.19605,1215020976.0,1208.6789999999999,98793.36,0.0,0.0,0.0,0.0,0.0, ,2.04168,31312400.0,31312400.0,902714160.0
TSLA,0.12,0.773,0.106,0.233,2021-06-14,EQUITY,EQUITY,88160R101,TSLA,"Tesla, Inc.  - Common Stock",615.7,100,V,615.8,200,H,615.71,400,D,612.23,625.49,609.18, ,609.89,5.82,10564985,1623687835163.0,1623687832801.0,615.71,q,NASD,True,True,0.0289,4,900.4,181.7,0.0,614.6102,0.0,0.0,,Normal,615.71,4,5.82,1623687832801.0,0.9543,5.82,0.9543,0.9543,True,False,,900.4,181.7,0.0,0.0, ,,0.820947,25.51697,16.3474,161.0542,21.17696,21.320629999999998,3.5002800000000005,4.46626,6.4134699999999984,5.71759,6.9089800000000015,2.78868,4.16474,1.38287,1.66062,5.66667,30.76662,39.3318,47.23465,0.9923200000000001,748.66,2304.104,0.0,0.0,38.11637,0.0,963330448.0,774.2253,587525.6,69.61395,0.0,0.0,0.0,0.0, ,1.9880000000000002,22358010.0,22358006.0,653713630.0
CLNE,0.065,0.738,0.196,0.297,2021-06-15,EQUITY,EQUITY,184499101,CLNE,Clean Energy Fuels Corp. - Common Stock,11.08,7700,Q,11.09,600,Q,11.085,200,D,12.0,12.08,11.02, ,11.17,-0.085,24234028,1623775277547.0,1623775275150.0,11.085,q,NASD,True,True,0.0631,4,19.79,2.01,0.0,0.0,0.0,0.0,,Normal,11.085,2,-0.085,1623775275150.0,-0.7609999999999999,-0.085,-0.7609999999999999,-0.7609999999999999,True,False,,19.79,2.01,0.0,0.0, ,,0.0,4.35891,7.89462,80.85593,35.34669,34.665490000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91098,3.2316700000000003,0.0,14.77244,16.16143,17.63983,0.0,0.0,0.0,0.0,0.0,0.0,2.9149700000000003,222753742.0,150.6343,2233.079,0.0,0.0,0.0,0.0,0.0, ,1.84235,44589630.0,44589628.0,266191960.0
CRSR,0.036000000000000004,0.845,0.11900000000000001,0.196,2021-06-15,EQUITY,EQUITY,22041X102,CRSR,"Corsair Gaming, Inc. - Common Stock",35.48,100,Q,35.5,100,Q,35.49,200,D,36.49,37.78,35.22, ,36.0,-0.51,10917598,1623775277620.0,1623775276957.0,35.49,q,NASD,True,True,0.0703,4,51.37,14.09,0.0,20.04,0.0,0.0,,Normal,35.49,2,-0.51,1623775276957.0,-1.4167,-0.51,-1.4167,-1.4167,True,False,,51.37,14.09,0.0,0.0, ,,0.002174,6.79738,1.72558,17.526310000000002,28.44827,30.28405,7.73285,8.82542,11.03921,12.71009,0.0,0.0,0.0,0.95546,1.42537,13.604729999999998,37.63027,60.33418,60.33418,1.54715,10704.12,3418.868,0.0,0.0,65.75438,0.0,92187443.0,88.38888,3318.748,0.0,0.0,0.0,0.0,0.0, ,0.0,8473800.0,8473796.0,48863640.0
